豪森国际广场悠呵餐饮店	东兴路与人民大街交汇处东南角豪森国际广场A-177号悠呵餐厅(豪森国际广场店)	1
no_name	金坛区小岸桥	1
滨康路火炬大道	no_name	1
no_name	no_name	1
no_name	清蒙经济开发区清蒙开发区美泰路28号泉发连兴艺品有限公司(美泰路)	1
no_name	no_name	1
no_name	no_name	1
no_name	no_name	1
沙阳路保利紫荆香谷北区5号楼1单元17楼	沙阳路保利紫荆香谷北区5号楼	1
江苏省南京市鼓楼区挹江门街道福建路洪庙巷8号港宁园小区5栋	挹江门街道福建路洪庙巷6号港宁园小区	1
no_name	德城区嘉诚东郡a区27栋	1
no_name	no_name	1
元州村元禧楼	长沙湾地铁站C1出入口北50米元禧楼	1
浦东新区曹路镇金钻苑海顺路359弄31号	no_name	1
no_name	江干区八堡家园23排7号楼	1
施家新区3幢	独树路皋埠镇独树社区卫生服务站西施家新区3幢	1
河北省儿童医院家属院五号楼一单元	省儿童医院宿舍5栋省儿童医院宿舍5号楼	1
no_name	西山园中园1栋龙居园1号楼	1
no_name	新湖路2138号华美居商务中心B区	1
no_name	蚌山区宝业·学府绿苑7号楼	1
no_name	no_name	1
no_name	新原路120号西北80米宝安区沙井中心同方中心写字楼	1
no_name	no_name	1
江苏省武进区湖塘镇埯城中路388号武进康复医院二楼***	no_name	1
no_name	no_name	1
no_name	市花路5号长富金茂大厦	1
no_name	no_name	1
no_name	浔海·领域10栋浔海领域10栋	1
江苏省南京市溧水区柘塘镇宁东路399号德豪公司	no_name	1
港湾路1号院金色港湾16号楼2单元3楼东	no_name	1
义桥七里殿村朱村桥路口	no_name	1
楼村社区鲤鱼河工业区红银路32号力征科技	公明办事处楼村社区鲤鱼河工业区振兴路38号深圳市力征科技有限公司	1
深圳市坪山新区锦绣东路与荣田路口交叉口:海普瑞生物制药	no_name	1
no_name	迈尧路396号悦客假日酒店	1
天津市河东区雅仕兰庭9号楼	no_name	1
no_name	东莞市碧桂园天麓山2期110栋	1
no_name	no_name	1
no_name	高阳镇340省道西150米高阳矿医院	1
no_name	no_name	1
渐江省宁波市镇海区蛟川大道高架桥旁,龙宝泰生电镀设备厂	金宝路88号附近阿宝电焊钣金	1
no_name	昆山市神州通城西印象19号楼	1
朝阳区康家园小区24号楼三单元	no_name	1
no_name	no_name	1
江苏省南京市江宁区秣陵街道利源南路利源路百家湖西花园路段	利源中路168号百家湖西花园	1
no_name	no_name	1
no_name	no_name	1
广东省广州市白云区钟落潭镇良田南路92号玉政塑胶有限公司	良田村良田南路92号广州玉政有限公司	1
南三环东段3366号金地翔悦天下	雁塔区金地翔悦天地11栋	1
no_name	no_name	1
练江路18号蓬发大厦(龙湖工业区h10栋中梯)(可暂放隔壁的德邦物流代收,电话或短信通知)	练江路18号h10幢附近蓬发大厦A座	1
no_name	余杭塘路866号浙江大学紫金港校区	1
广西师范大学附属中学	八里街八里五路8号广西师范大学附属中学	1
上海市上海市浦东新区龙阳路2277号永达国际大厦B1	no_name	1
no_name	雁冲路88号江苏浪花包装有限公司	1
no_name	闵行区平南三村46号楼	1
江苏省南京市溧水区永阳镇宝塔路23号宝城名苑8栋1单元车库	溧水区宝城名苑8幢	1
no_name	no_name	1
广东省东莞市道滘镇振兴路106号祥记茶餐馆	no_name	1
七道湾南路77号盈科金橡五道6楼1单元	no_name	1
广东省,清远市,清城区,龙塘镇,长丰工业区新玛基(清远)实业有限公司后门511500	253省道新玛基(清远)实业有限公司	1
下沙村五坊27号楼	no_name	1
no_name	no_name	1
no_name	泰山街道江北大道快速路铁桥小区铁桥小区29幢	1
no_name	东四环中路39号华业国际中心A座	1
no_name	文苑街一巷5号电缆厂新宿舍	1
单县开发区清华园小区3号楼4单元	单县清华园3号楼	1
no_name	高新区海越路与港城东大街交汇处(高新区滨海新城C2地块)星宝·海天雅筑	1
胜利东路江南世家3幢	no_name	1
山东省寿光市圣城街与北海路交口往南100米鑫源组团	no_name	1
no_name	no_name	1
绵阳市盐亭县新东街鸿瑞国际一期三单元	新西街74号附近鸿瑞国际1期	1
北京市海淀区清华东路学研大厦A座	no_name	1
no_name	金鼎工业园金峰西路25号科茂威	1
no_name	no_name	1
广东省东莞市大岭山镇昌明印刷有限公司	东莞市清溪镇长山头三家路1号东莞市益明印刷有限公司	1
no_name	no_name	1
江苏省南京市浦口区泰山街道丽岛路15号弘阳·旭日爱上城(第三区)江北新区丽岛路	星火南路2号弘阳·旭日爱上城(第三区)	1
no_name	福永镇凤凰村岭下路2号深圳市华益盛模具股份有限公司	1
no_name	no_name	1
安德路47号院甲三号楼6单元5层	安定门安德路社区安德路47号院3号楼	1
no_name	西海岸新区灵山湾路232号小花盛开艺术教育	1
no_name	湖南路山西路60号世贸中心大厦	1
江苏省南京市玄武区新街口街道中山路德基2期-1楼	新街口街道中山路18号德基广场(2期)	1
塘桥镇鹿苑大唐路海威机械院内	no_name	1
no_name	常昆工业园南新路8号富特汽车饰件有公司昭辉集团富特汽车饰件有限公司	1
no_name	no_name	1
no_name	新城路3号东风佳园2期	1
孔祖大道北段名门仕家五号楼二单元	no_name	1
no_name	长兴大街864附近清修大酒店	1
含光路与电子二路交汇处大明宫燕塔购物广场	no_name	1
江苏省南京市雨花台区丁墙村宁芜公路西善桥段往马鞍山方向	雨花台区宁芜公路与西善桥街交叉口	1
no_name	no_name	1
绿地世纪城伊顿公馆12号楼1单元	no_name	1
江苏南京市经济技术开发区南京帝伯热学有限公司	经济技术开发区兴文路6-1号南京帝伯热学有限公司	1
no_name	莲池路60号莲花新城南苑2号楼	1
江苏省南京市玄武区新街口街道进香河路33号	no_name	1
濉溪县经济开发区金桂路金桂园	经济开发区金桂路金桂园(怡园小区附近)金桂园(金桂路)	1
江苏省南京市鼓楼区凤凰街道汉中门大街北圩路77号莫愁新寓迎春里(迎春里)5栋	鼓楼区莫愁新寓迎春里5幢	1
no_name	no_name	1
no_name	no_name	1
no_name	no_name	1
杭州下沙2号路大都文苑风情	no_name	1
湖南省长沙市宁乡经济开发区车站路湖南协力液压有限公司	车站中路南50米协力液压	1
no_name	经济技术开发区白杨街道14号大街431号杭州友高精密机械有限公司	1
惠澳大道东升石材城8排珠琳石材	no_name	1
昌吉州昌吉市榆树沟镇昌吉高新技术产业开发区兴业大道69号昌吉职业技术学院新校区	兴业大道8号昌吉职业技术学院新校区	1
no_name	no_name	1
江苏省南京市六合区大厂街道杨村路扬子2村菜场2楼	no_name	1
元和路大兴村南行灶桥菜市场	no_name	1
上海市世纪汇5楼	世纪大道1192号世纪汇广场B3世纪汇广场-A-51-101	1
亿丰蔚蓝郡	no_name	1
甘肃省兰州市七里河区后五泉村山泉家园	101省道东50米后五泉村委会附近山泉家园(西南门)	1
no_name	昌江黎族自治县水头	1
江苏省南京市鼓楼区宝塔桥街道金陵小区5村15号	金陵新五村15号楼(金象路北)金陵新五村15号楼	1
西园路609号金创商务大厦	no_name	1
武汉市经济技术开发区龙阳大道236号金色港湾五期3栋2单元	no_name	1
横林镇横遥路1-0号,爱博瑞电子	no_name	1
no_name	no_name	1
江苏省南京市建邺区南苑街道南苑新村贡园12幢一单元	建邺区贡园小区12幢	1
百安居锡山店(团结路与锡沪路路口)	no_name	1
江苏省南京市雨花台区西善桥街道69号西善花苑祥和园15栋-	西柿路西善花苑祥和园15号楼	1
no_name	开化县东方广场11幢	1
no_name	no_name	1
no_name	西湖区古翠路与文一路交叉口	1
no_name	no_name	1
no_name	凌云一区3幢凌云一区3号楼	1
江苏省南京市江宁区江宁开发区秣陵街道苏源大道56号埃斯顿自动化	苏源大道西100米埃斯顿自动化	1
江苏省南京市浦口区朗山路2号朗诗未来街区2期21栋	浦口区朗诗未来街区二期21栋	1
no_name	no_name	1
no_name	朝阳区胜古南里19号楼	1
桃源路湖南科技大学7区1栋	no_name	1
江苏省南京市鼓楼区江东北路幕府西路3号金域中央小区1栋	no_name	1
广州市昌岗东路四巷13号	海珠区昌岗东四巷13号	1
no_name	no_name	1
no_name	no_name	1
东莞市横沥镇水边村久升塑胶厂旁边家家乐店	no_name	1
吐鲁番市东环路国土资源陈列馆五楼	no_name	1
no_name	兰陵县葛村桥	1
宝地工业区515栋海川模具厂	宝地街5海川(精密)模具五金公司	1
工业区北漳西村	no_name	1
华富路海外装饰大厦	no_name	1
no_name	中山门大街299号钟鼎山庄叠墅	1
农光东里6号楼朝阳区劲松农光东里六号楼三门	no_name	1
no_name	no_name	1
no_name	武穴市吴楚·时代城A栋	1
港口路高新技术开发区城南园3座	no_name	1
新光西路友谊南街坊29栋4单元	乐园友谊小区南区友谊南街坊29栋友谊南街坊29栋	1
供销路富丽华家苑14号楼东单元11楼	no_name	1
no_name	红星街376-附6-附9号附近五桥街道卫生院红星街卫生所	1
深圳市章阁社区景山	章阁社区章阁路章阁新村2号2楼景山住宿	1
no_name	no_name	1
no_name	汉阳大道532号碧溪苑小区一期10幢	1
no_name	no_name	1
no_name	no_name	1
no_name	no_name	1
no_name	no_name	1
南京市玄武区珠江路523号东方大厦五层D座南京科硕电子有限公司	珠江路523号东方大厦5层DAYANG	1
南兴村,南兴大街东二珍所旁边,老上海馄饨铺	南兴街老上海馄饨店	1
吐鲁番地区维吾尔医医院老城西路970号	no_name	1
no_name	建邺区金穗花园4幢	1
微六路泰达微电子工业区总公司三号公寓14号楼	张衡道与微六路交叉口南200米泰达微电子工业区总公司三号公寓	1
江苏省南京市六合区金牛湖街道10号金牛湖恒大养生谷	金牛湖地铁站2号口东50米恒大养生谷	1
no_name	no_name	1
no_name	no_name	1
no_name	车城西一路129号6栋一楼01号科服新谷	1
吉林省吉林市船营区滨江花园晚报社住宅2号楼一单元二楼	no_name	1
江苏省南京市玄武区新街口街道丹凤街19号a座4楼	丹凤街19号恒基中心公寓A座	1
山西省运城市河津鑫苑小区7号楼三单元	no_name	1
深圳市科技南路中兴通讯股份有限公司	中兴通讯A座中兴通讯股份有限公司(高新南三道)	1
no_name	no_name	1
no_name	站前西路南100米良山饭店	1
no_name	no_name	1
朝阳公园南路8号棕榈泉国际公寓2号楼	no_name	1
no_name	no_name	1
no_name	no_name	1
no_name	no_name	1
no_name	卢龙镇永平大街永平宾馆西百锦园超市	1
no_name	no_name	1
普陀区普雄路29弄13号	普雄路29弄逸流公寓13号楼	1
no_name	no_name	1
芦庵公路596号沧田工业区	no_name	1
no_name	no_name	1
no_name	湖东路天景山公寓瑞庭苑	1
no_name	no_name	1
石佛营东里小区111号楼16层	石佛营东里小区111号楼石佛营东里111号楼	1
天平路179弄11号	徐汇区天平路179弄11号	1
no_name	no_name	1
no_name	迈皋桥街道和燕路311号宏光文印	1
西工业区华虹电器	no_name	1
新绛轻纺工业园区南方科技山西物联基地	龙兴镇新绛轻纺工业园区南方科技山西物联基地	1
江苏省无锡市锡山区锡东大道锡沪路向东100米安镇14-8号隐湖钢铁	no_name	1
no_name	苏州工业园区通江路23号吴淞新村东区40幢	1
西中环路与西矿街交叉路口向北200路西,洁美龙汽车美容会所	no_name	1
no_name	鼓楼区安乐村113号楼	1
贵州省盘县西冲	盘州市西冲	1
沙溪镇岐江公路岚霞路段29号利华针车行	岚霞路段29号利华针车行(杰克专卖店)	1
江苏省南京市雨花台区雨花街道锦绣街5号绿地之窗c5栋大爱一通科技有限公司	锦绣街绿地之窗C1栋1001大爱一通	1
no_name	no_name	1
20号八里街医院	no_name	1
no_name	no_name	1
no_name	鸡泽县中长街	1
no_name	通北镇老天鑫商城二楼广大服饰批发城	1
no_name	no_name	1
no_name	二环线金桥怡景苑	1
京广路长江路交叉口西南角仁恒上元1号楼5单元鑫鑫超市(菜鸟驿站)	长江路街道京广路长江路交叉口仁恒上元1号楼5单元鑫鑫超市菜鸟驿站(响水湾东门店)	1
南二环东段一号,晨阳盛世广场一楼商铺,玫琳凯化妆品公司	南二环东段长安路立交东北角晨阳盛世广场1层玫琳凯(晨阳盛世广场店)	1
no_name	no_name	1
no_name	太阳花园小区3号楼太阳花园小区3栋	1
no_name	no_name	1
no_name	no_name	1
江苏省南京市秦淮区红花街道汇景路汇景北路133号汇景家园景富苑(景富苑)4栋2单元	汇景家园景富苑4幢汇景家园景富苑4号楼	1
no_name	no_name	1
健康街与志远路交叉口东123号路南红星花卉市场	红星花卉大市场	1
no_name	中央路302号威孚垠坤·创意中央12号楼	1
no_name	横溪镇陶吴西阳社区夏坝工业园18号南京盖迪电力器材有限公司	1
杭州市翠柏路六号浙江省电子研究所四号楼二层	no_name	1
中山东路389号河北省中医院住院楼	中山东路389号河北省中医院内河北省中医院住院楼	1
no_name	no_name	1
虬泾路549弄泉都公寓	no_name	1
苜蓿园大街313号二楼南京极限网络技术服务有限公司	no_name	1
no_name	金水区经五路11号院1号楼	1
增南路中南街海南赤岗联谊会三楼	no_name	1
no_name	no_name	1
no_name	no_name	1
no_name	no_name	1
no_name	天府新区益州大道南段588号益州国际广场写字楼	1
no_name	抄纸巷3-15号鸡蛋灌饼(羊皮巷店)	1
江苏省南京市建邺区河西中央商务区(清荷北园)中和路69号清荷园北园8栋2单元	清荷园北园8号清荷园北园8幢	1
土洋社区第二工业区仪霸电子有限公司	no_name	1
no_name	no_name	1
no_name	no_name	1
no_name	no_name	1
no_name	no_name	1
no_name	no_name	1
体育场路浙江日报	no_name	1
no_name	no_name	1
no_name	凤凰城14号楼(滨洲牛路南)凤凰城14号楼	1
太和镇石湖村村贝路	白云区石湖村贝路	1
no_name	城桥镇东引路369弄亚通·水岸景苑	1
布吉街道罗岗工业区罗岗路	no_name	1
no_name	浦东新区东方路1633弄13号	1
东莞市厚街镇宝屯村卓恩小学	no_name	1
no_name	有色金属研究院第一生活区7栋湖南有色金属研究院第一生活区7栋	1
北京市朝阳区健德门元大都7号F座11层	北土城西路7号元大都7号元大都7号F座	1
no_name	no_name	1
北京路小红帽童装	no_name	1
皖江大道格林镇B区	no_name	1
no_name	no_name	1
no_name	沙洲乡小青路42号苏果便利(沙洲店)	1
安徽省宿州市埇桥区堤北曾家	埇桥区堤北曾家	1
no_name	no_name	1
no_name	三泉路1859弄91号楼宝宸怡景园91号楼	1
no_name	no_name	1
no_name	天山路与水南路交叉口东南150米铸造厂生活区9栋	1
山东省济宁市任城区京杭佳苑D区1号楼2单元10楼	no_name	1
no_name	no_name	1
田寮炜东城百货一楼明烁眼镜	no_name	1
朝阳区黑庄户乡万子营西村打电话	no_name	1
no_name	宝安区豪诚科技园A栋	1
胡家庙华东万和城三号楼二十一层	新城区华东万和城3号楼	1
江苏省南京市玄武区新街口街道一枝园小区(一枝园)和燕路56号加油站	no_name	1
no_name	桥西岸路大桥市场西北200米花园新村11号楼	1
no_name	田安南路622号丰盛阁	1
no_name	新塘镇上邵村东陵街十二巷2号新塘上邵幼儿园	1
no_name	希望街与裕兴路交叉口北行300米路东广播局家属楼	1
no_name	no_name	1
保山市隆阳区太保南路九隆名居鹏城花园	同仁街与新桥路交叉口西北150米九隆名居	1
no_name	秦淮区秦状元里东片8号楼	1
汉阳经济技术开发区东风大道816号武汉商业服务学院	no_name	1
no_name	建新南路金山工业集中区鼓楼园15号福建幼儿师范高等专科学校(金山校区)	1
东七里铺,世纪嘉园,2号楼4单元	德城区世纪嘉园2号楼	1
no_name	no_name	1
no_name	经济技术开发区楚天馨苑楚天馨苑A栋	1
no_name	大厂街道健民路347号欧朋汽车美容服务会所	1
江苏省南京市建邺区南苑街道南湖路安泰村12号	南湖路22号安泰村12幢	1
no_name	东方市四必村	1
荆州市公安县毛家港镇桂丰	no_name	1
西安市大兴西路大唐世家	no_name	1
no_name	高新区常武南路588号天安数码城a栋15楼和诚集团常州市和诚保安服务有限公司	1
no_name	二村10号楼祁连二村B街坊10号楼	1
江苏省南京市栖霞区迈皋桥街道华银路17号南京市栖霞区丁家庄燕舞园4幢	no_name	1
凌空二街六号,滑翔二小区小区,三单元七楼	no_name	1
no_name	no_name	1
党湾镇幸福村14组梅林湾	no_name	1
192号万胜宾馆	no_name	1
no_name	石岩街道石龙仔6区52栋快递驿站(石龙新村六区店)	1
小北沟社区5楼2单元	no_name	1
no_name	中堂镇槎滘村中麻路进园大道路口怡禾洗水有限公司	1
横岗街道六约振业城一期翠湖居二单元	深峰路2号振业城翠湖居(西1门)	1
no_name	no_name	1
上海市上海市浦东新区北蔡镇御青路如海超市313号二层	北蔡镇御青路313号2层如海超市(御青路店)	1
范蠡东路1号宏江升龙苑3号楼	宛城区宏江升龙苑3栋	1
no_name	no_name	1
新山村街道01360	大渡口区新山村街道	1
花园路国基路路北御府三号三期三单元	花园路与金牛路交叉口东路南御府三号3期	1
江苏省南京市溧水区号区和凤镇和凤开发区高崎电机厂	no_name	1
no_name	汉阳道66号志康中医诊所	1
no_name	集庆门大街43-1号南湖菜市场(文体路)	1
no_name	宁海南路185号三幢凤凰花苑3号楼	1
no_name	no_name	1
昆明市官渡区彩云北路关上金马镇黑土上凹村上凹小区1栋4单元	贵昆路辅路北50米上凹村小区1号楼	1
no_name	徐庄镇百业街邮政局斜对面菜鸟驿站(登封市徐庄镇后街店)	1
紫金新干线二区10号楼	no_name	1
no_name	盈家美地小区12号楼盈家美地12号楼	1
岗杜街宏益华香港城1期6号楼一单元28楼	岗杜街宏益华香港城1期	1
民主路盛世嘉苑3楼	no_name	1
延吉中路25弄1号	no_name	1
no_name	仙桥高尾美东村天天旺便利店	1
广东省广州市白云区石井潭村蓝精灵幼儿园门口	no_name	1
大学路韶关学院西区蔷薇苑	文博路蔷薇苑A座	1
西一环宜水新城二期21单元	no_name	1
光明街道朝阳大街圣达综合楼	no_name	1
no_name	塘厦镇润塘东街6-105号(四村建行斜对面兴怡居地铺)花祥日本料理(隆福店)	1
莲花南路2588弄顺丰快递	莲花南路国际物流中心顺丰速递闵行分拨	1
no_name	no_name	1
no_name	海港区泰盛家园37号楼	1
no_name	范董线北50米西葛各庄村卫生室	1
浙江省乐清市盐盘工业区韦19路鹰堡服饰	no_name	1
no_name	no_name	1
no_name	商都路67号(商都路与康平路东南角)郑州郑东新区希尔顿欢朋酒店	1
no_name	no_name	1
no_name	no_name	1
no_name	no_name	1
深圳市草围三路cai niao yi z	宝安区草围村三路	1
西安区医院后面西安新苑高层二号楼	no_name	1
no_name	no_name	1
江苏省南京市秦淮区大光路街道蓝旗街30幢东单元	no_name	1
广东深圳宝安区沙井镇芙蓉工业区芙蓉夜市街	芙蓉六路与芙蓉大道交叉口东40米路北步行街夜市	1
谷里街道张溪社区薛塘头5号东侧南京金手指包装有限公司	no_name	1
姚家畈丰村姚家畈47号	no_name	1
no_name	no_name	1
no_name	no_name	1
内蒙古赤峰市松山区友谊大街星光天地14号楼二单元	松山区星光天地14号楼	1
no_name	no_name	1
no_name	no_name	1
海珠南洲后窖村后窖大街52号维客佳后窖店	后窖村后窖大街50号维客佳便利店(后滘分店)	1
中山门虎丘路格调竹境	中山门格调竹境(虎丘路南100米)格调竹境14号楼	1
no_name	no_name	1
五里工业区五合路6号东森物流内2栋天脉公司	no_name	1
no_name	平乡县朱街路	1
沙河镇沙阳路巩华新村10号楼4单元	沙河富生路北京首钢公司第一线材厂旁巩华新村小区10号楼	1
no_name	no_name	1
海南省儋州市白马井镇中心大道滨海康城广隆石材	白马井镇中心大道滨海康城广隆石材	1
徐东大街与团结道交口群星城四楼海底捞	徐东大街120号福星惠誉群星城4层SL-6号海底捞火锅(群星城店)	1
no_name	no_name	1
no_name	坂田街道环城南路5号坂田国际中心H栋11-15层创寓(坂田店)	1
no_name	no_name	1
西付村沿街楼甲三四单元	西付村小区甲3号商住楼西付村小区-甲3号商住楼	1
新疆乌鲁木齐区市头屯河南区火西站在街道金桥梁路新疆艺术学院(新校区)699号码艺	no_name	1
岐山中路57号贝得数据6楼	岐山中路57-1号附近贝得数据	1
江苏省南京市江宁区淳化街道龙眠大道688号天御溪岸花园龙眠大道与天元东路	no_name	1
no_name	五里桥镇312国道与莲花路交叉口鑫源二手车信息	1
南华村顺德新港(件杂货闸口)	no_name	1
no_name	no_name	1
no_name	北京东路23号院3号煤炭大院3栋	1
人民南路四段来福士广场	no_name	1
宁波大学本部一楼	no_name	1
江苏省南京市江宁区秣陵街道颐和西园美嘉苑20幢	no_name	1
no_name	联盛路23号101华景公寓	1
no_name	no_name	1
no_name	福田区福民新村33号楼	1
no_name	no_name	1
夏阳街道青昆路20弄	青昆路1538号上海艾得园林青昆路基地	1
no_name	淄川区吉祥生活区30号楼	1
no_name	恒通大道1号南京熊猫电子股份有限公司(恒通大道)	1
no_name	no_name	1
江苏省南京市浦口区乙烯路1盛景华庭北苑6栋	no_name	1
no_name	石岩镇洲石路石头山工业区	1
湖北省武汉市徐东大街徐东区铁路小区2栋1单元	铁路徐东路住宅小区武汉铁路徐东路住宅小区2栋	1
no_name	坪山区坪山新区坑梓超捷厂	1
江苏省南京市建邺区莫愁湖街道福园街茶南小区明园(茶南明园)15栋	明园社区15幢明园15幢	1
no_name	no_name	1
新世界阳光花园西区32号楼	经六路500号新世界阳光花园小区西区32号楼	1
华口工业区新德路7号康仕玻璃厂	no_name	1
no_name	no_name	1
no_name	青浦区G50前明村桥	1
水东社区服务中心渔安安井片区未来方舟F12组团	东二环西未来方舟F12组团	1
稀土高新区青工南路22号乙四季花城小区6号楼	开发区幸福南路四季花城四季花城6号楼	1
江苏省南京市鼓楼区挹江门街道校门口1号21栋四单元	no_name	1
no_name	no_name	1
深圳市侨城坊TOWER1G层中信银行	侨香路4068号智慧广场A栋BM层中信银行(深圳华侨城支行)	1
no_name	no_name	1
no_name	铜坊苑小区10幢铜坊苑小区10号楼	1
十二里村仁芳街9号轩成汽车修理厂	no_name	1
江苏省南京市江宁区江宁街道新铜花苑清风园7幢	no_name	1
杭州下沙经济开发区多蓝水岸听涛苑5幢1单元	12号大街多蓝水岸听涛苑5幢	1
no_name	长安镇上角社区上兴路1号雅士电子有限公司	1
深圳市龙岗区龙福路荣超英隆大厦a栋十楼	no_name	1
清泰街483号金隆花园金竹轩2单元	清泰街481号金隆花园金竹轩-2单元	1
内蒙古自治区乌海市海勃湾区信达家园	no_name	1
no_name	no_name	1
no_name	no_name	1
滨州华府19号楼	黎明街道生态大街滨洲华府滨洲华府19号楼	1
no_name	玄武区汇景佳园8栋	1
丽春路洛阳上阳花园4区1号楼菜鸟驿站	王城路街道上阳路上阳花园4区1栋2号商铺菜鸟驿站(洛阳上阳花园4区1号楼店)	1
南京市江宁区弘景大道3889号1幢菲跃健身馆	高新园弘景大道3889号骋望骊都小区2号楼菲跃健身游泳会所(大学城店)	1
北京市通州区漷县镇长凌营一楼	通州区长凌营1号楼	1
no_name	no_name	1
